VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,PJ_ou_PF,SEGMENTO_INDUSTRIAL_Comércio,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Serviços,Tam_Empresa,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento,Churned
40935.33,6.99,75888.0,126.0,1,0,1,0,2,8,5,8,25,0
963.4,6.99,75888.0,126.0,1,0,1,0,2,8,6,9,8,0
19290.32,5.99,67962.0,126.0,1,1,0,0,1,7,19,8,4,0
19671.45,5.99,67962.0,126.0,1,1,0,0,1,7,19,8,4,0
15275.4,5.99,67962.0,126.0,1,1,0,0,1,7,20,8,5,0
37392.705,5.99,67962.0,126.0,1,1,0,0,1,7,28,8,13,0
16838.57,5.99,67962.0,126.0,1,1,0,0,1,7,31,8,17,0
37927.65,5.99,406219.0,150.0,1,0,1,0,1,7,19,8,7,0
19087.32,8.99,135202.0,109.0,1,1,0,0,0,7,19,8,6,0
26963.42,8.99,276746.0,105.0,1,1,0,0,0,8,9,8,25,0
27919.87,8.99,276746.0,105.0,1,1,0,0,0,8,16,9,3,0
64892.0,5.99,9688.0,143.0,1,1,0,0,1,7,19,8,4,0
29600.0,5.99,9688.0,143.0,1,1,0,0,1,7,23,8,10,0
49440.7,5.99,419567.0,145.0,1,1,0,0,1,8,4,8,20,0
59981.4,5.99,419567.0,145.0,1,1,0,0,1,8,5,8,21,0
50870.5,5.99,419567.0,145.0,1,1,0,0,1,8,7,8,24,0
152611.8,5.99,419567.0,145.0,1,1,0,0,1,8,9,8,25,0
147350.0,5.99,419567.0,145.0,1,1,0,0,1,8,16,9,1,0
108087.0,11.99,543020.0,117.0,1,0,0,1,0,7,19,8,7,0
132927.2,11.99,543020.0,117.0,1,0,0,1,0,7,22,8,10,0
133751.45,11.99,543020.0,117.0,1,0,0,1,0,7,28,8,17,0
160501.74,11.99,543020.0,117.0,1,0,0,1,0,7,28,8,17,0
165051.6,11.99,543020.0,117.0,1,0,0,1,0,7,30,8,18,0
149289.2,6.99,179981.0,124.0,1,0,0,1,0,7,19,8,4,0
143603.33,6.99,179981.0,124.0,1,0,0,1,0,7,26,8,11,0
185286.3,6.99,179981.0,124.0,1,0,0,1,0,7,30,8,17,0
159493.05,6.99,330707.0,126.0,1,0,0,1,0,8,10,8,26,0
30937.0,4.99,245179.0,119.0,1,1,0,0,2,7,19,8,19,0
853.92,5.99,279786.0,133.0,1,0,0,1,0,7,19,9,2,0
8902.87,5.99,279786.0,133.0,1,0,0,1,0,7,19,9,2,0
361.76,5.99,279786.0,133.0,1,0,0,1,0,7,19,9,10,0
15553.91,5.99,279786.0,133.0,1,0,0,1,0,7,20,9,3,0
1464.31,5.99,279786.0,133.0,1,0,0,1,0,7,22,9,8,0
48401.2,5.99,279786.0,133.0,1,0,0,1,0,7,30,9,14,0
493.37,5.99,150806.0,123.0,1,0,0,1,0,8,2,9,16,0
22204.97,5.99,150806.0,123.0,1,0,0,1,0,8,2,9,16,0
30465.81,5.99,150806.0,123.0,1,0,0,1,0,8,3,9,17,0
1533.89,5.99,150806.0,123.0,1,0,0,1,0,8,3,9,17,0
1167.81,5.99,150806.0,123.0,1,0,0,1,0,8,4,9,21,0
52734.03,5.99,150806.0,123.0,1,0,0,1,0,8,6,9,21,0
395.33,5.99,150806.0,123.0,1,0,0,1,0,8,7,9,21,0
2917.96,5.99,150806.0,123.0,1,0,0,1,0,8,10,9,28,0
834.95,5.99,150806.0,123.0,1,0,0,1,0,8,11,9,25,0
3795.19,5.99,150806.0,123.0,1,0,0,1,0,8,11,9,25,0
21031.63,5.99,150806.0,123.0,1,0,0,1,0,8,11,9,25,0
2304.47,5.99,150806.0,123.0,1,0,0,1,0,8,12,9,28,0
1008.97,5.99,150806.0,123.0,1,0,0,1,0,8,12,9,28,0
1420.05,5.99,150806.0,123.0,1,0,0,1,0,8,13,9,28,0
21827.37,5.99,150806.0,123.0,1,0,0,1,0,8,15,9,29,0
43773.0,5.99,185435.0,105.0,1,0,0,1,0,7,19,9,2,0
43128.0,5.99,185435.0,105.0,1,0,0,1,0,7,24,9,8,0
43128.0,5.99,185435.0,105.0,1,0,0,1,0,7,27,9,10,0
45100.5,5.99,222099.0,100.0,1,0,0,1,0,8,11,9,25,0
30820.0,5.99,222099.0,100.0,1,0,0,1,0,8,13,9,28,0
65026.98,6.99,161259.0,123.0,1,1,0,0,2,7,19,8,4,0
18508.05,6.99,161259.0,123.0,1,1,0,0,2,7,22,8,7,0
76602.67,6.99,161259.0,123.0,1,1,0,0,2,7,28,8,17,0
126256.68,6.99,161259.0,123.0,1,1,0,0,2,7,29,8,14,0
37580.5,6.99,161259.0,123.0,1,1,0,0,2,7,31,8,17,0
40290.88,6.99,95454.0,115.0,1,1,0,0,2,8,3,8,19,0
128668.95,6.99,95454.0,115.0,1,1,0,0,2,8,5,8,21,0
19641.8,6.99,95454.0,115.0,1,1,0,0,2,8,7,8,24,0
129619.16,6.99,95454.0,115.0,1,1,0,0,2,8,10,8,26,0
72859.75,6.99,95454.0,115.0,1,1,0,0,2,8,11,8,31,0
39144.0,6.99,95454.0,115.0,1,1,0,0,2,8,13,8,31,0
31416.3,6.99,203562.0,137.0,1,1,0,0,2,7,19,8,4,0
27096.95,6.99,203562.0,137.0,1,1,0,0,2,7,19,8,4,0
31116.5,6.99,203562.0,137.0,1,1,0,0,2,7,22,8,7,0
30740.4,6.99,203562.0,137.0,1,1,0,0,2,7,23,8,10,0
46605.6,6.99,203562.0,137.0,1,1,0,0,2,7,29,8,14,0
11100.45,6.99,212252.0,139.0,1,1,0,0,2,8,2,8,18,0
11470.45,6.99,212252.0,139.0,1,1,0,0,2,8,9,8,25,0
64518.4,6.99,212252.0,139.0,1,1,0,0,2,8,11,8,27,0
48562.8,6.99,212252.0,139.0,1,1,0,0,2,8,14,8,31,0
15974.02,6.99,970746.0,122.0,1,0,0,1,1,7,19,8,5,0
14783.09,6.99,970746.0,122.0,1,0,0,1,1,7,20,8,6,0
17173.22,6.99,970746.0,122.0,1,0,0,1,1,7,23,8,10,0
17952.75,6.99,620868.0,122.0,1,0,0,1,1,8,2,8,19,0
16158.63,6.99,620868.0,122.0,1,0,0,1,1,8,2,8,19,0
15958.29,6.99,620868.0,122.0,1,0,0,1,1,8,3,8,20,0
999.0,6.99,620868.0,122.0,1,0,0,1,1,8,6,9,8,0
11221.92,6.99,40351.0,106.0,1,0,0,1,1,7,19,8,6,0
11357.26,6.99,40351.0,106.0,1,0,0,1,1,7,21,8,13,0
59222.9,6.99,40351.0,106.0,1,0,0,1,1,7,22,8,14,0
22806.94,6.99,40351.0,106.0,1,0,0,1,1,7,27,8,17,0
28616.22,6.99,40351.0,106.0,1,0,0,1,1,7,30,8,20,0
11718.79,6.99,89128.0,106.0,1,0,0,1,1,8,6,8,27,0
41401.76,6.99,89128.0,106.0,1,0,0,1,1,8,12,9,8,0
56149.09,6.99,89128.0,106.0,1,0,0,1,1,8,13,9,8,0
11960.66,6.99,89128.0,106.0,1,0,0,1,1,8,14,9,1,0
13919.46,5.99,265800.0,133.0,1,1,0,0,1,7,19,8,10,0
14019.89,5.99,59066.0,129.0,1,1,0,0,1,8,2,8,24,0
36054.04,4.99,352007.0,116.0,1,1,0,0,1,7,19,8,7,0
22624.02,4.99,352007.0,116.0,1,1,0,0,1,7,28,8,17,0
11165.42,4.99,197670.0,109.0,1,1,0,0,1,8,2,8,21,0
11165.42,4.99,197670.0,109.0,1,1,0,0,1,8,6,8,25,0
72699.3,11.99,134845.0,147.0,1,1,0,0,1,7,19,8,4,0
2608.86,11.99,142436.0,148.0,1,1,0,0,1,8,5,9,21,0
18854.4,11.99,321818.0,122.0,1,1,0,0,1,7,19,8,4,0
18750.35,11.99,321818.0,122.0,1,1,0,0,1,7,28,8,13,0
19175.7,11.99,172540.0,117.0,1,1,0,0,1,8,5,8,21,0
53487.1,11.99,172540.0,117.0,1,1,0,0,1,8,13,8,31,0
22363.1,4.99,184399.0,132.0,1,0,1,0,2,7,19,8,5,0
15317.3,4.99,184399.0,132.0,1,0,1,0,2,7,21,8,7,0
15607.8,4.99,184399.0,132.0,1,0,1,0,2,7,21,8,7,0
46522.6,4.99,184399.0,132.0,1,0,1,0,2,7,27,8,12,0
23261.3,4.99,184399.0,132.0,1,0,1,0,2,7,29,8,14,0
12162.25,4.99,190915.0,132.0,1,0,1,0,2,8,12,8,28,0
68576.45,4.99,211061.0,98.0,1,1,0,0,0,7,19,8,7,0
71601.85,4.99,211061.0,98.0,1,1,0,0,0,7,26,8,14,0
68126.1,4.99,211061.0,98.0,1,1,0,0,0,7,27,8,13,0
34794.4,4.99,211061.0,98.0,1,1,0,0,0,7,29,8,17,0
34235.45,4.99,463548.0,99.0,1,1,0,0,0,8,4,8,24,0
54332.85,4.99,463548.0,99.0,1,1,0,0,0,8,9,8,26,0
103931.7,4.99,463548.0,99.0,1,1,0,0,0,8,12,8,31,0
12379.85,5.99,438973.0,129.0,1,0,0,1,2,7,19,8,4,0
53897.85,5.99,438973.0,129.0,1,0,0,1,2,7,19,8,4,0
41384.85,5.99,438973.0,129.0,1,0,0,1,2,7,20,8,5,0
13700.5,5.99,438973.0,129.0,1,0,0,1,2,7,20,8,5,0
12356.35,5.99,438973.0,129.0,1,0,0,1,2,7,22,8,7,0
13794.9,5.99,438973.0,129.0,1,0,0,1,2,7,22,8,7,0
13700.55,5.99,438973.0,129.0,1,0,0,1,2,7,23,8,10,0
12306.36,5.99,438973.0,129.0,1,0,0,1,2,7,24,8,10,0
34158.39,5.99,438973.0,129.0,1,0,0,1,2,7,27,8,12,0
18321.0,5.99,438973.0,129.0,1,0,0,1,2,7,30,8,17,0
27964.8,5.99,438973.0,129.0,1,0,0,1,2,7,31,8,17,0
18301.05,5.99,61775.0,125.0,1,0,0,1,2,8,3,8,19,0
57305.2,5.99,61775.0,125.0,1,0,0,1,2,8,11,8,27,0
12519.67,5.99,128496.0,103.0,1,0,0,1,0,7,19,8,5,0
78748.23,5.99,128496.0,103.0,1,0,0,1,0,7,28,8,14,0
76804.61,5.99,128496.0,103.0,1,0,0,1,0,7,30,8,17,0
19917.4,5.99,128496.0,103.0,1,0,0,1,0,7,31,8,17,0
16672.92,5.99,243208.0,103.0,1,0,0,1,0,8,3,8,20,0
110578.0,5.99,243208.0,103.0,1,0,0,1,0,8,12,8,28,0
170766.0,6.99,447149.0,131.0,1,1,0,0,2,7,19,8,5,0
169206.0,6.99,447149.0,131.0,1,1,0,0,2,7,23,8,10,0
172008.0,6.99,568068.0,128.0,1,1,0,0,2,8,5,8,24,0
11852.1,4.99,239337.0,115.0,1,0,0,1,1,7,19,8,3,0
11760.86,4.99,239337.0,115.0,1,0,0,1,1,7,23,8,10,0
20341.53,4.99,163309.0,138.0,1,0,0,1,1,8,11,8,31,0
40011.0,5.99,366189.0,139.0,1,1,0,0,1,7,19,8,4,0
22507.7,5.99,366189.0,139.0,1,1,0,0,1,7,21,8,6,0
51693.45,5.99,366189.0,139.0,1,1,0,0,1,7,23,8,10,0
94321.45,5.99,195633.0,152.0,1,1,0,0,1,8,6,8,24,0
604.6,5.99,195633.0,152.0,1,1,0,0,1,8,6,9,8,0
60519.5,5.99,195633.0,152.0,1,1,0,0,1,8,11,8,27,0
42155.35,5.99,195633.0,152.0,1,1,0,0,1,8,13,8,31,0
39033.45,5.99,195633.0,152.0,1,1,0,0,1,8,14,8,31,0
19489.97,5.99,226334.0,117.0,1,1,0,0,1,7,19,8,5,0
46898.07,5.99,226334.0,117.0,1,1,0,0,1,7,22,8,10,0
36164.7,5.99,226334.0,117.0,1,1,0,0,1,7,23,8,10,0
38811.36,5.99,226334.0,117.0,1,1,0,0,1,7,28,8,14,0
28674.12,5.99,226334.0,117.0,1,1,0,0,1,7,28,8,13,0
19701.7,5.99,226334.0,117.0,1,1,0,0,1,7,30,8,17,0
52235.69,5.99,448869.0,125.0,1,1,0,0,1,8,13,8,31,0
59214.89,6.99,583556.0,126.0,1,0,0,1,2,7,19,8,4,0
11400.45,6.99,583556.0,126.0,1,0,0,1,2,7,24,8,10,0
75280.83,6.99,103732.0,115.0,1,0,0,1,2,8,5,8,24,0
35413.8,6.99,103732.0,115.0,1,0,0,1,2,8,16,9,1,0
28598.8,5.99,203447.0,117.0,1,0,1,0,2,7,19,8,4,0
14142.75,5.99,203447.0,117.0,1,0,1,0,2,7,23,8,10,0
42688.35,5.99,554691.0,124.0,1,0,1,0,2,8,4,8,20,0
14637.55,5.99,554691.0,124.0,1,0,1,0,2,8,5,8,21,0
14716.35,5.99,554691.0,124.0,1,0,1,0,2,8,6,8,24,0
56277.9,5.99,554691.0,124.0,1,0,1,0,2,8,10,8,26,0
18759.3,5.99,554691.0,124.0,1,0,1,0,2,8,13,8,31,0
16436.66,6.99,99547.0,117.0,1,0,0,1,2,7,19,8,10,0
19774.17,6.99,99547.0,117.0,1,0,0,1,2,7,21,8,10,0
19774.17,6.99,99547.0,117.0,1,0,0,1,2,7,22,8,11,0
19774.17,6.99,99547.0,117.0,1,0,0,1,2,7,27,8,17,0
20150.38,6.99,206737.0,126.0,1,0,0,1,2,8,3,8,24,0
20150.38,6.99,206737.0,126.0,1,0,0,1,2,8,5,8,25,0
144439.24,8.99,482722.0,86.0,1,0,1,0,0,7,19,9,16,0
75502.33,8.99,482722.0,86.0,1,0,1,0,0,7,20,9,23,0
68936.91,8.99,482722.0,86.0,1,0,1,0,0,7,22,9,23,0
72909.76,8.99,482722.0,86.0,1,0,1,0,0,7,24,9,30,0
72219.62,8.99,482722.0,86.0,1,0,1,0,0,7,24,9,30,0
72909.76,8.99,482722.0,86.0,1,0,1,0,0,7,24,9,23,0
72219.62,8.99,482722.0,86.0,1,0,1,0,0,7,26,9,30,0
144439.24,8.99,482722.0,86.0,1,0,1,0,0,7,27,9,30,0
72927.8,8.99,482722.0,86.0,1,0,1,0,0,7,30,9,30,0
75440.2,8.99,215691.0,85.0,1,0,1,0,0,8,7,10,7,0
74749.4,8.99,215691.0,85.0,1,0,1,0,0,8,14,10,14,0
50846.025,8.99,215691.0,85.0,1,0,1,0,0,8,14,10,14,0
150880.4,8.99,215691.0,85.0,1,0,1,0,0,8,16,10,21,0
126178.2,11.99,795758.0,85.0,1,0,0,1,1,7,19,8,4,0
62814.15,11.99,795758.0,85.0,1,0,0,1,1,7,21,8,6,0
62198.78,11.99,795758.0,85.0,1,0,0,1,1,7,24,8,10,0
33603.0,11.99,795758.0,85.0,1,0,0,1,1,7,27,8,12,0
124397.55,11.99,795758.0,85.0,1,0,0,1,1,7,28,8,13,0
33891.96,11.99,795758.0,85.0,1,0,0,1,1,7,29,8,14,0
33890.52,11.99,795758.0,85.0,1,0,0,1,1,7,30,8,17,0
126798.54,11.99,471572.0,84.0,1,0,0,1,1,8,2,8,18,0
35175.0,11.99,471572.0,84.0,1,0,0,1,1,8,12,8,28,0
96380.13,11.99,471572.0,84.0,1,0,0,1,1,8,14,8,31,0
14521.0,4.99,203811.0,94.0,1,0,0,1,2,7,19,8,18,0
29042.0,4.99,203811.0,94.0,1,0,0,1,2,7,25,8,25,0
14521.0,4.99,203811.0,94.0,1,0,0,1,2,7,26,8,25,0
30258.0,4.99,208771.0,92.0,1,0,0,1,2,8,11,9,10,0
51747.5,6.99,235583.5,119.0,1,1,0,0,2,7,19,8,4,0
75515.4,6.99,235583.5,119.0,1,1,0,0,2,7,22,8,7,0
53889.65,6.99,123203.0,107.0,1,1,0,0,2,8,9,8,25,0
3247.36,5.99,239878.0,135.0,1,1,0,0,2,7,19,9,2,1
4469.4,5.99,239878.0,135.0,1,1,0,0,2,7,29,9,14,0
4931.96,5.99,113641.0,137.0,1,1,0,0,2,8,9,9,23,0
3609.01,5.99,113641.0,137.0,1,1,0,0,2,8,13,9,28,0
18778.75,11.99,100619.0,109.0,1,0,1,0,1,7,19,8,4,0
56837.45,11.99,100619.0,109.0,1,0,1,0,1,7,20,8,5,0
36901.5,11.99,100619.0,109.0,1,0,1,0,1,7,28,8,13,0
999.0,11.99,221396.0,106.0,1,0,1,0,1,8,6,9,8,0
40062.0,11.99,221396.0,106.0,1,0,1,0,1,8,9,8,25,0
11543.65,11.99,284521.0,110.0,1,0,1,0,1,7,19,8,4,0
37623.72,11.99,284521.0,110.0,1,0,1,0,1,7,21,8,6,0
11692.65,11.99,284521.0,110.0,1,0,1,0,1,7,21,8,6,0
65843.82,11.99,284521.0,110.0,1,0,1,0,1,7,23,8,10,0
11929.35,11.99,572446.0,117.0,1,0,1,0,1,8,5,8,21,0
39135.6,11.99,572446.0,117.0,1,0,1,0,1,8,9,8,25,0
16306.5,11.99,572446.0,117.0,1,0,1,0,1,8,14,8,31,0
20082.25,11.99,572446.0,117.0,1,0,1,0,1,8,16,9,1,0
51131.65,5.99,247027.0,129.0,1,0,0,1,2,7,19,8,4,0
37817.85,5.99,247027.0,129.0,1,0,0,1,2,7,29,8,14,0
26808.15,5.99,485161.0,122.0,1,0,0,1,2,8,5,8,21,0
61091.2,5.99,485161.0,122.0,1,0,0,1,2,8,13,8,31,0
11533.24,6.99,217640.0,173.0,1,0,0,1,0,7,19,8,14,0
41916.98,6.99,217640.0,173.0,1,0,0,1,0,7,24,8,24,0
30837.64,6.99,217640.0,173.0,1,0,0,1,0,7,29,8,27,0
11997.18,6.99,181470.0,166.0,1,0,0,1,0,8,14,9,9,0
29914.0,11.99,243030.0,115.0,1,0,0,1,1,7,19,9,2,0
33798.16,8.99,273045.0,123.0,1,0,0,1,0,7,19,8,10,0
9378.77,8.99,273045.0,123.0,1,0,0,1,0,7,23,8,14,0
38795.87,8.99,370324.0,119.0,1,0,0,1,0,8,3,8,25,0
19453.22,8.99,370324.0,119.0,1,0,0,1,0,8,4,8,26,0
19453.22,8.99,370324.0,119.0,1,0,0,1,0,8,5,8,27,0
945.6,8.99,370324.0,119.0,1,0,0,1,0,8,6,9,8,0
55540.2,8.99,370324.0,119.0,1,0,0,1,0,8,7,8,31,0
39243.2,5.99,301025.0,121.0,1,0,0,1,0,7,19,8,6,0
35883.05,5.99,301025.0,121.0,1,0,0,1,0,7,21,8,6,0
31821.255,5.99,301025.0,121.0,1,0,0,1,0,7,24,8,14,1
78486.4,5.99,301025.0,121.0,1,0,0,1,0,7,24,8,10,0
94747.8,5.99,301025.0,121.0,1,0,0,1,0,7,24,8,14,1
58864.8,5.99,301025.0,121.0,1,0,0,1,0,7,26,8,11,0
94747.8,5.99,301025.0,121.0,1,0,0,1,0,7,27,8,14,1
76433.35,5.99,301025.0,121.0,1,0,0,1,0,7,29,8,17,0
56437.25,5.99,109083.0,128.0,1,0,0,1,0,8,4,8,21,0
91180.2,5.99,109083.0,128.0,1,0,0,1,0,8,12,9,10,0
36604.65,5.99,109083.0,128.0,1,0,0,1,0,8,14,8,31,0
92246.8,5.99,89103.0,131.0,1,0,0,1,0,7,19,11,16,0
108994.9,5.99,89103.0,131.0,1,0,0,1,0,7,29,11,16,0
113099.28,5.99,370312.0,125.0,1,0,0,1,0,8,3,11,20,0
112541.98,5.99,370312.0,125.0,1,0,0,1,0,8,12,12,2,0
119059.27,5.99,370312.0,125.0,1,0,0,1,0,8,13,12,2,0
119295.16,5.99,370312.0,125.0,1,0,0,1,0,8,14,12,2,0
118823.38,5.99,370312.0,125.0,1,0,0,1,0,8,16,12,2,0
14435.45,6.99,246197.0,122.0,1,0,0,1,2,7,19,8,4,0
28872.64,6.99,246197.0,122.0,1,0,0,1,2,7,20,8,5,0
18448.5,6.99,176776.0,128.0,1,0,0,1,2,8,16,9,1,0
29776.36,6.99,151135.0,124.0,1,0,0,1,2,7,19,8,4,0
15217.1,4.99,491814.0,101.0,1,1,0,0,1,7,19,8,4,0
16199.53,4.99,491814.0,101.0,1,1,0,0,1,7,22,8,7,0
11605.63,4.99,491814.0,101.0,1,1,0,0,1,7,23,8,10,0
18838.27,4.99,491814.0,101.0,1,1,0,0,1,7,23,8,10,0
16199.53,4.99,491814.0,101.0,1,1,0,0,1,7,29,8,14,0
19347.41,4.99,274741.0,102.0,1,1,0,0,1,8,5,8,21,0
11832.77,4.99,274741.0,102.0,1,1,0,0,1,8,6,8,24,0
12115.97,4.99,274741.0,102.0,1,1,0,0,1,8,11,8,27,0
12115.97,4.99,274741.0,102.0,1,1,0,0,1,8,13,8,31,0
15442.51,4.99,274741.0,102.0,1,1,0,0,1,8,16,9,1,0
22049.69,8.99,57578.0,143.0,1,0,0,1,2,7,19,8,4,0
41239.7,8.99,57578.0,143.0,1,0,0,1,2,7,30,8,17,0
49671.4,8.99,386260.0,152.0,1,0,0,1,2,8,5,8,21,0
50092.85,8.99,386260.0,152.0,1,0,0,1,2,8,14,8,31,0
23359.1,8.99,386260.0,152.0,1,0,0,1,2,8,16,9,1,0
11741.0,6.99,136769.0,93.0,1,0,1,0,2,7,19,8,4,0
11739.2,6.99,136769.0,93.0,1,0,1,0,2,7,24,8,10,0
12135.99,6.99,338623.0,90.0,1,0,1,0,2,8,16,9,1,0
800000.0,5.99,314741.0,113.0,1,0,1,0,1,7,19,8,31,1
36441.2,5.99,314741.0,113.0,1,0,1,0,1,7,26,8,11,0
51866.95,5.99,314741.0,113.0,1,0,1,0,1,7,27,8,12,0
39237.7,5.99,31130.0,107.0,1,0,1,0,1,8,14,8,31,0
18961.61,5.99,236787.5,115.0,1,0,0,1,1,7,19,8,6,0
14311.69,5.99,236787.5,115.0,1,0,0,1,1,7,26,8,13,0
18455.31,5.99,236787.5,115.0,1,0,0,1,1,7,31,8,18,0
31786.04,5.99,218416.0,96.0,1,0,0,1,1,8,7,8,25,0
19872.74,5.99,218416.0,96.0,1,0,0,1,1,8,13,8,31,0
11024.85,8.99,400318.0,130.0,1,0,0,1,2,7,19,8,4,0
11625.5,8.99,400318.0,130.0,1,0,0,1,2,7,27,8,12,0
29614.3,8.99,400318.0,130.0,1,0,0,1,2,7,31,8,17,0
22758.9,8.99,83345.0,123.0,1,0,0,1,2,8,2,8,18,0
22159.0,8.99,83345.0,123.0,1,0,0,1,2,8,9,8,25,0
19581.65,8.99,83345.0,123.0,1,0,0,1,2,8,13,8,31,0
64026.5,6.99,156973.0,149.0,1,0,1,0,2,7,19,8,5,0
53816.0,6.99,241600.0,154.0,1,0,1,0,2,8,2,8,20,0
65110.6,6.99,241600.0,154.0,1,0,1,0,2,8,5,8,24,0
726.13,6.99,241600.0,154.0,1,0,1,0,2,8,6,9,8,0
40266.8,4.99,237286.0,113.0,1,0,1,0,0,7,19,8,4,0
40799.7,4.99,237286.0,113.0,1,0,1,0,0,7,30,8,17,0
36440.45,4.99,129934.0,150.0,1,0,1,0,0,8,16,9,2,0
16087.21,5.99,93832.0,129.0,1,0,0,1,2,7,19,8,10,0
18804.04,5.99,93832.0,129.0,1,0,0,1,2,7,20,8,11,0
18904.64,5.99,93832.0,129.0,1,0,0,1,2,7,23,8,14,0
18904.64,5.99,93832.0,129.0,1,0,0,1,2,7,27,8,18,0
16309.02,5.99,93832.0,129.0,1,0,0,1,2,7,29,8,18,0
15978.71,5.99,79931.0,132.0,1,0,0,1,2,8,2,8,24,0
19310.76,5.99,79931.0,132.0,1,0,0,1,2,8,3,8,25,0
19814.17,5.99,79931.0,132.0,1,0,0,1,2,8,10,9,1,0
16435.59,5.99,79931.0,132.0,1,0,0,1,2,8,12,9,3,0
16435.49,5.99,79931.0,132.0,1,0,0,1,2,8,16,9,8,0
19795.26,5.99,79931.0,132.0,1,0,0,1,2,8,16,9,8,0
18281.38,8.99,260615.0,145.0,1,0,0,1,2,7,19,8,4,0
11605.63,8.99,260615.0,145.0,1,0,0,1,2,7,23,8,10,0
18675.12,8.99,260615.0,145.0,1,0,0,1,2,7,29,8,14,0
11832.77,8.99,902556.0,144.0,1,0,0,1,2,8,6,8,24,0
12115.97,8.99,902556.0,144.0,1,0,0,1,2,8,10,8,26,0
19315.54,8.99,902556.0,144.0,1,0,0,1,2,8,11,8,27,0
19272.0,4.99,274147.0,104.0,1,1,0,0,1,7,19,8,4,0
11592.55,4.99,274147.0,104.0,1,1,0,0,1,7,24,8,10,0
11994.04,4.99,274147.0,104.0,1,1,0,0,1,7,30,8,17,0
40345.65,4.99,590893.0,106.0,1,1,0,0,1,8,2,8,18,0
20440.4,4.99,590893.0,106.0,1,1,0,0,1,8,6,8,24,0
46670.33,4.99,245179.0,126.0,1,1,0,0,2,7,19,8,7,0
107414.67,4.99,245179.0,126.0,1,1,0,0,2,7,20,8,11,0
43984.85,4.99,245179.0,126.0,1,1,0,0,2,7,26,8,14,0
89315.25,4.99,162602.0,137.0,1,1,0,0,2,8,5,8,25,0
184450.7,4.99,162602.0,137.0,1,1,0,0,2,8,12,9,2,0
15746.8,6.99,146116.0,147.0,1,0,0,1,1,7,19,8,4,0
12618.23,6.99,146116.0,147.0,1,0,0,1,1,7,23,8,10,0
899.0,6.99,646322.0,141.0,1,0,0,1,1,8,9,9,8,0
12267.6,6.99,646322.0,141.0,1,0,0,1,1,8,9,8,25,0
20498.7,6.99,646322.0,141.0,1,0,0,1,1,8,16,9,3,0
41653.85,5.99,312205.0,117.93810019518544,1,0,0,1,1,7,19,8,4,0
31685.1,5.99,312205.0,117.93810019518544,1,0,0,1,1,7,22,8,7,0
62390.53,5.99,312205.0,117.93810019518544,1,0,0,1,1,7,29,8,20,0
63777.93,5.99,717110.0,110.0,1,0,0,1,1,8,9,8,25,0
186921.0,6.99,333920.0,119.0,1,0,0,1,2,7,19,8,10,0
187789.25,6.99,463023.0,110.0,1,0,0,1,2,8,3,8,24,0
127858.5,5.99,228480.0,119.0,1,1,0,0,2,7,19,8,18,0
18523.65,5.99,258419.0,115.0,1,0,0,1,1,7,19,8,4,0
18996.85,5.99,154493.0,124.0,1,0,0,1,1,8,5,8,21,0
32398.0,4.99,118781.0,135.0,1,0,0,1,1,7,19,12,18,0
48597.0,4.99,118781.0,135.0,1,0,0,1,1,7,26,12,18,0
49080.0,4.99,200616.0,131.0,1,0,0,1,1,8,2,12,18,0
49347.0,4.99,200616.0,131.0,1,0,0,1,1,8,10,12,31,0
30778.15,5.99,2219.0,118.0,1,1,0,0,1,7,19,8,7,0
15430.1,5.99,2219.0,118.0,1,1,0,0,1,7,22,8,10,0
32428.44,5.99,2219.0,118.0,1,1,0,0,1,7,23,8,10,0
21937.45,5.99,157571.0,115.0,1,1,0,0,1,8,7,8,24,0
31279.74,5.99,157571.0,115.0,1,1,0,0,1,8,16,9,3,0
21180.05,6.99,453145.0,146.0,1,0,0,1,2,7,19,8,4,0
95009.1,6.99,453145.0,146.0,1,0,0,1,2,7,27,8,17,0
53943.1,6.99,1185671.0,142.0,1,0,0,1,2,8,12,8,28,0
55437.5,6.99,103379.0,130.0,1,0,0,1,0,7,19,8,4,0
74250.0,6.99,103379.0,130.0,1,0,0,1,0,7,22,8,10,0
1500.0,6.99,44462.0,120.0,1,0,0,1,0,8,5,9,21,0
50484.45,5.99,705648.0,115.0,1,0,0,1,0,7,19,8,4,0
1163.61,4.99,368743.0,93.0,1,1,0,0,2,7,19,8,4,0
19868.95,4.99,368743.0,93.0,1,1,0,0,2,7,19,8,4,0
78364.26,4.99,368743.0,93.0,1,1,0,0,2,7,31,8,18,0
32456.45,4.99,166303.0,91.0,1,1,0,0,2,8,3,8,19,0
60235.35,4.99,166303.0,91.0,1,1,0,0,2,8,5,8,21,0
25003.5,4.99,166303.0,91.0,1,1,0,0,2,8,7,8,25,0
61932.2,4.99,166303.0,91.0,1,1,0,0,2,8,9,8,25,0
55000.39,5.99,504251.0,110.0,1,1,0,0,2,7,19,8,10,0
990.0,5.99,228480.0,102.0,1,1,0,0,2,8,9,9,8,1
