VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,INADIMPLENCIA,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento
41724.44,6.99,62841.0,105.0,1,1,1,1,0,12,3,12,26
128494.5,8.99,384083.0,111.0,1,2,5,1,0,11,18,12,4
110613.99,8.99,384083.0,111.0,1,2,5,1,0,11,19,12,5
75723.0,8.99,384083.0,111.0,1,2,5,1,0,11,20,12,9
75723.0,8.99,384083.0,111.0,1,2,5,1,0,11,22,12,9
55057.0,8.99,384083.0,111.0,1,2,5,1,0,11,24,12,12
35051.0,8.99,384083.0,111.0,1,2,5,1,0,11,28,12,16
35048.01,8.99,396739.0,120.0,1,2,5,1,0,12,2,12,18
35048.01,8.99,396739.0,120.0,1,2,5,1,0,12,4,12,23
34903.25,8.99,396739.0,120.0,1,2,5,1,0,12,9,12,26
130779.25,8.99,396739.0,120.0,1,2,5,1,0,12,13,12,30
9932.98,5.99,253666.0,119.0,1,2,2,2,0,11,18,12,9
8109.23,5.99,253666.0,119.0,1,2,2,2,1,11,19,12,9
13536.53,5.99,253666.0,119.0,1,2,2,2,0,11,24,12,16
10082.09,5.99,455081.0,112.0,1,2,2,2,0,12,2,12,23
31451.51,5.99,455081.0,112.0,1,2,2,2,0,12,5,12,26
9787.09,5.99,455081.0,112.0,1,2,2,2,1,12,15,1,6
36607.2,5.99,243001.0,115.0,1,1,2,1,0,11,18,12,12
1063.8,5.99,594041.0,115.0,1,1,2,1,0,12,5,1,6
50569.46,8.99,195312.0,121.0,1,3,3,1,0,11,18,12,9
32965.82,8.99,195312.0,121.0,1,3,3,1,0,11,22,12,12
33076.29,8.99,439757.0,119.0,1,3,3,1,0,12,3,12,23
33076.29,8.99,439757.0,119.0,1,3,3,1,0,12,6,12,26
16847.59,5.99,204916.0,119.0,1,2,3,1,0,11,18,12,9
17422.56,5.99,204916.0,119.0,1,2,3,1,0,11,22,12,11
21016.84,5.99,204916.0,119.0,1,2,3,1,0,11,22,12,11
37942.65,5.99,124362.0,108.0,1,3,2,1,0,11,18,12,4
42499.7,5.99,115894.0,113.0,1,3,2,1,0,12,9,12,26
76340.0,6.99,542447.0,126.0,1,3,1,3,0,11,18,12,24
76340.0,6.99,542447.0,126.0,1,3,1,3,0,11,22,1,2
76340.0,6.99,542447.0,126.0,1,3,1,3,0,11,24,1,2
76340.0,6.99,542447.0,126.0,1,3,1,3,0,11,25,1,2
77477.4,6.99,152443.0,128.0,1,3,1,3,0,12,5,1,10
33220.5,8.99,277813.0,82.0,1,2,1,1,0,11,18,12,4
40185.0,8.99,277813.0,82.0,1,2,1,1,0,11,25,12,12
53046.0,8.99,277813.0,82.0,1,2,1,1,0,11,29,12,16
53126.0,8.99,149346.0,84.0,1,2,1,1,0,12,1,12,17
66181.0,8.99,149346.0,84.0,1,2,1,1,0,12,5,12,23
67369.14,8.99,149346.0,84.0,1,2,1,1,0,12,6,1,2
66681.0,8.99,149346.0,84.0,1,2,1,1,0,12,7,12,24
66531.0,8.99,149346.0,84.0,1,2,1,1,0,12,12,12,30
68781.1,6.99,468341.0,118.0,1,2,2,2,0,11,18,12,13
71624.27,6.99,468341.0,118.0,1,2,2,2,0,11,25,12,20
19473.65,6.99,464958.0,128.0,1,2,2,2,0,12,1,12,26
89805.31,6.99,464958.0,128.0,1,2,2,2,0,12,8,1,3
19552.58,6.99,464958.0,128.0,1,2,2,2,0,12,9,1,3
193828.36,4.99,100485.0,122.0,1,3,1,3,0,11,18,12,9
153279.91,4.99,100485.0,122.0,1,3,1,3,0,11,26,12,17
159126.04,4.99,100485.0,122.0,1,3,1,3,0,11,30,12,20
75380.95,4.99,64460.0,128.0,1,3,1,3,0,12,4,12,23
1341.0,4.99,64460.0,128.0,1,3,1,3,0,12,5,1,6
1344.75,4.99,64460.0,128.0,1,3,1,3,0,12,11,1,27
67909.43,4.99,64460.0,128.0,1,3,1,3,0,12,12,1,2
49941.46,4.99,64460.0,128.0,1,3,1,3,0,12,14,1,3
100585.0,5.99,205244.0,106.0,1,3,1,2,0,11,18,12,24
49770.0,5.99,205244.0,106.0,1,3,1,2,0,11,18,12,24
151290.0,5.99,205244.0,106.0,1,3,1,2,0,11,18,12,24
100310.0,5.99,205244.0,106.0,1,3,1,2,0,11,18,12,24
50574.0,5.99,205244.0,106.0,1,3,1,2,0,11,19,12,26
204936.0,5.99,205244.0,106.0,1,3,1,2,0,11,20,12,26
200400.0,5.99,205244.0,106.0,1,3,1,2,0,11,21,12,27
73980.0,5.99,205244.0,106.0,1,3,1,2,0,11,24,12,30
50600.0,5.99,205244.0,106.0,1,3,1,2,0,11,25,1,2
12604.09,5.99,205244.0,106.0,1,3,1,2,1,11,25,1,10
43820.0,5.99,205244.0,106.0,1,3,1,2,0,11,25,1,2
74280.0,5.99,205244.0,106.0,1,3,1,2,0,11,25,1,2
50850.0,5.99,205244.0,106.0,1,3,1,2,0,11,26,1,2
44070.0,5.99,205244.0,106.0,1,3,1,2,0,11,27,1,2
50100.0,5.99,205244.0,106.0,1,3,1,2,0,11,27,1,2
50100.0,5.99,205244.0,106.0,1,3,1,2,0,11,28,1,3
202800.0,5.99,205244.0,106.0,1,3,1,2,0,11,28,1,3
202800.0,5.99,205244.0,106.0,1,3,1,2,0,11,29,1,6
199800.0,5.99,205244.0,106.0,1,3,1,2,0,11,29,1,6
202800.0,5.99,168672.0,115.0,1,3,1,2,0,12,1,1,6
43790.0,5.99,168672.0,115.0,1,3,1,2,0,12,1,1,6
50700.0,5.99,168672.0,115.0,1,3,1,2,0,12,2,1,8
50700.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
50100.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
73510.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
118050.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
101400.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
74360.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
199800.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
82520.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
49950.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
202800.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
50450.0,5.99,168672.0,115.0,1,3,1,2,1,12,3,1,8
50700.0,5.99,168672.0,115.0,1,3,1,2,1,12,4,1,10
73760.0,5.99,168672.0,115.0,1,3,1,2,1,12,4,1,10
49950.0,5.99,168672.0,115.0,1,3,1,2,1,12,4,1,10
74360.0,5.99,168672.0,115.0,1,3,1,2,1,12,4,1,10
43940.0,5.99,168672.0,115.0,1,3,1,2,1,12,4,1,10
199800.0,5.99,168672.0,115.0,1,3,1,2,1,12,4,1,10
50400.0,5.99,168672.0,115.0,1,3,1,2,1,12,4,1,10
50700.0,5.99,168672.0,115.0,1,3,1,2,0,12,5,1,10
12604.09,5.99,168672.0,115.0,1,3,1,2,0,12,5,1,20
199800.0,5.99,168672.0,115.0,1,3,1,2,0,12,5,1,10
50700.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
73760.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
50450.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
50700.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
73260.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
74360.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
73860.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
117300.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
73510.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
49950.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
202800.0,5.99,168672.0,115.0,1,3,1,2,1,12,5,1,10
206388.0,5.99,168672.0,115.0,1,3,1,2,0,12,8,1,13
51260.0,5.99,168672.0,115.0,1,3,1,2,0,12,12,1,17
203040.0,5.99,168672.0,115.0,1,3,1,2,0,12,14,1,21
51510.0,5.99,168672.0,115.0,1,3,1,2,0,12,15,1,20
12604.09,5.99,168672.0,115.0,1,3,1,2,0,12,15,1,29
44392.0,5.99,168672.0,115.0,1,3,1,2,0,12,16,1,21
75548.0,5.99,168672.0,115.0,1,3,1,2,0,12,16,1,21
227229.7,5.99,435121.0,116.0,1,3,2,3,0,11,18,12,4
123294.15,5.99,435121.0,116.0,1,3,2,3,0,11,21,12,9
225723.8,5.99,435121.0,116.0,1,3,2,3,0,11,25,12,11
122701.2,5.99,435121.0,116.0,1,3,2,3,0,11,27,12,13
216608.2,5.99,231254.0,117.0,1,3,2,3,0,12,5,12,23
15926.09,5.99,539527.0,132.0,1,1,5,2,0,11,18,12,16
95623.24,5.99,236787.5,126.0,1,1,2,2,0,11,18,4,29
36296.0,5.99,236787.5,126.0,1,1,2,2,0,11,26,4,29
55821.0,5.99,293555.0,131.0,1,1,2,2,0,12,16,4,29
64308.38,6.99,465409.0,121.0,1,2,3,2,0,11,18,12,5
16525.21,6.99,465409.0,121.0,1,2,3,2,0,11,28,12,16
26023.86,6.99,210998.0,119.0,1,2,3,2,0,12,2,12,19
23135.78,6.99,210998.0,119.0,1,2,3,2,0,12,2,12,19
1341.0,6.99,210998.0,119.0,1,2,3,2,0,12,5,1,6
16951.29,6.99,210998.0,119.0,1,2,3,2,0,12,11,12,30
26664.0,6.99,210998.0,119.0,1,2,3,2,0,12,16,1,2
23331.0,6.99,210998.0,119.0,1,2,3,2,0,12,16,1,2
19321.88,8.99,362216.0,139.0,1,2,2,3,0,11,18,12,10
26720.83,8.99,362216.0,139.0,1,2,2,3,0,11,20,12,12
46042.71,8.99,362216.0,139.0,1,2,2,3,0,11,22,12,16
19397.33,8.99,362216.0,139.0,1,2,2,3,1,11,25,12,17
13560.47,8.99,189067.0,139.0,1,2,2,3,1,12,2,12,24
32977.82,8.99,189067.0,139.0,1,2,2,3,1,12,3,12,26
33212.5,6.99,234489.0,115.0,1,1,3,2,0,11,18,12,6
33836.6,6.99,234489.0,115.0,1,1,3,2,0,11,27,12,13
21779.45,5.99,434652.0,85.0,1,2,1,2,0,11,18,12,4
12863.4,5.99,133809.0,91.0,1,2,1,2,0,12,15,1,2
33618.48,4.99,28543.0,97.0,1,3,2,3,0,11,18,12,6
94131.74,4.99,28543.0,97.0,1,3,2,3,0,11,18,12,6
48328.61,4.99,28543.0,97.0,1,3,2,3,0,11,18,12,6
40474.35,4.99,28543.0,97.0,1,3,2,3,0,11,27,12,16
14495.0,4.99,28543.0,97.0,1,3,2,3,0,11,28,12,16
61406.01,4.99,28543.0,97.0,1,3,2,3,0,11,29,12,17
17186.66,4.99,631857.0,93.0,1,3,2,3,0,12,2,12,20
20623.99,4.99,631857.0,93.0,1,3,2,3,0,12,3,12,23
81665.52,4.99,631857.0,93.0,1,3,2,3,0,12,5,12,23
69619.46,4.99,631857.0,93.0,1,3,2,3,0,12,6,12,24
35072.51,4.99,631857.0,93.0,1,3,2,3,0,12,13,1,2
65055.1,5.99,918525.0,83.0,1,2,1,3,0,11,18,12,4
65734.31,5.99,918525.0,83.0,1,2,1,3,0,11,25,12,11
92863.4,5.99,918525.0,83.0,1,2,1,3,0,11,29,12,16
46049.54,5.99,388004.0,125.0,1,2,1,3,0,12,4,12,20
65622.19,5.99,388004.0,125.0,1,2,1,3,0,12,8,12,24
39715.35,5.99,388004.0,125.0,1,2,1,3,0,12,9,12,26
13238.45,5.99,388004.0,125.0,1,2,1,3,0,12,13,12,30
45749.48,4.99,280973.0,117.0,1,3,1,2,0,11,18,12,9
46050.91,4.99,280973.0,117.0,1,3,1,2,0,11,21,12,10
13311.6,4.99,136220.0,113.0,1,3,1,2,0,12,9,12,30
13492.33,4.99,136220.0,113.0,1,3,1,2,0,12,16,1,6
34921.82,5.99,245803.0,125.0,1,2,1,3,0,11,18,12,6
31539.0,5.99,245803.0,125.0,1,2,1,3,0,11,27,12,16
29399.87,5.99,245803.0,125.0,1,2,1,3,0,11,29,12,17
31140.3,5.99,406351.0,108.0,1,2,1,3,0,12,6,12,24
14761.29,5.99,406351.0,108.0,1,2,1,3,0,12,13,1,2
37275.9,4.99,279532.0,117.0,1,2,2,2,1,11,18,12,4
1341.0,4.99,255070.0,103.0,1,2,2,2,1,12,5,1,6
26744.41,5.99,236787.5,115.0,1,1,3,2,0,11,18,12,4
49837.36,4.99,862643.0,100.0,1,3,5,3,0,11,18,12,5
41204.0,4.99,862643.0,100.0,1,3,5,3,0,11,26,12,12
83686.2,4.99,140294.0,105.0,1,3,5,3,0,12,2,12,19
20671.8,4.99,140294.0,105.0,1,3,5,3,0,12,6,12,23
41343.3,4.99,140294.0,105.0,1,3,5,3,0,12,15,1,2
17382.0,6.99,470127.0,115.0,1,1,1,1,0,11,18,12,4
14674.65,6.99,547550.0,123.0,1,1,1,1,0,12,5,12,23
190326.0,6.99,596506.0,125.0,1,3,2,3,0,11,18,12,5
192042.0,6.99,596506.0,125.0,1,3,2,3,0,11,21,12,9
112831.05,6.99,167076.0,130.0,1,3,2,3,0,12,3,12,20
192030.0,6.99,167076.0,130.0,1,3,2,3,0,12,4,12,23
196158.0,6.99,167076.0,130.0,1,3,2,3,0,12,6,12,23
13424.69,4.99,278571.0,97.0,1,3,4,2,0,11,18,12,4
20282.4,4.99,278571.0,97.0,1,3,4,2,0,11,20,12,6
13280.69,4.99,278571.0,97.0,1,3,4,2,0,11,21,12,9
20181.74,4.99,278571.0,97.0,1,3,4,2,0,11,27,12,13
20802.29,4.99,271670.0,92.0,1,3,4,2,0,12,1,12,17
16998.38,4.99,271670.0,92.0,1,3,4,2,0,12,12,12,30
42106.5,6.99,217640.0,115.0,1,1,4,1,1,11,18,12,5
42835.5,6.99,217640.0,115.0,1,1,4,1,0,11,19,12,6
42730.5,6.99,217640.0,115.0,1,1,4,1,0,11,25,12,12
40256.04,5.99,439260.0,135.0,1,1,2,3,0,11,18,12,4
34503.0,5.99,439260.0,135.0,1,1,2,3,0,11,21,12,9
79195.9,5.99,439260.0,135.0,1,1,2,3,0,11,22,12,9
33971.3,5.99,439260.0,135.0,1,1,2,3,0,11,22,12,9
75752.6,5.99,439260.0,135.0,1,1,2,3,0,11,27,12,13
1716.0,5.99,439260.0,135.0,1,1,2,3,0,11,27,2,10
1716.0,5.99,439260.0,135.0,1,1,2,3,0,11,27,3,11
1768.0,5.99,439260.0,135.0,1,1,2,3,0,11,27,1,13
29060.6,5.99,490149.0,143.0,1,1,2,3,0,12,11,12,27
79731.11,5.99,490149.0,143.0,1,1,2,3,0,12,12,12,30
40969.1,5.99,490149.0,143.0,1,1,2,3,0,12,12,12,30
58758.26,5.99,490149.0,143.0,1,1,2,3,0,12,15,1,2
20370.0,5.99,191506.0,138.0,1,2,3,3,0,11,18,12,4
19995.0,5.99,191506.0,138.0,1,2,3,3,0,11,20,12,9
19995.0,5.99,191506.0,138.0,1,2,3,3,0,11,24,12,10
17662.25,5.99,191506.0,138.0,1,2,3,3,0,11,27,12,16
20494.95,5.99,191506.0,138.0,1,2,3,3,0,11,27,12,16
26890.1,5.99,191506.0,138.0,1,2,3,3,0,11,29,12,16
26948.2,5.99,145176.0,130.0,1,2,3,3,0,12,9,12,26
20515.2,5.99,145176.0,130.0,1,2,3,3,0,12,13,12,30
72847.9,4.99,202409.0,108.0,1,1,3,3,0,11,18,12,10
69680.6,4.99,202409.0,108.0,1,1,3,3,0,11,18,12,10
73965.7,4.99,202409.0,108.0,1,1,3,3,0,11,26,12,18
73965.7,4.99,202409.0,108.0,1,1,3,3,0,11,29,12,23
68784.0,4.99,286861.0,105.0,1,1,3,3,0,12,1,12,23
70745.4,4.99,286861.0,105.0,1,1,3,3,0,12,3,12,26
73961.1,4.99,286861.0,105.0,1,1,3,3,0,12,4,12,26
70745.4,4.99,286861.0,105.0,1,1,3,3,0,12,4,12,26
20492.15,5.99,337547.0,83.0,1,3,2,1,0,11,18,12,4
35651.52,5.99,337547.0,83.0,1,3,2,1,0,11,20,12,6
31615.28,5.99,337547.0,83.0,1,3,2,1,0,11,28,12,16
36467.19,5.99,337547.0,83.0,1,3,2,1,0,11,28,12,16
67305.72,5.99,331032.0,84.0,1,3,2,1,0,12,2,12,18
22157.59,5.99,331032.0,84.0,1,3,2,1,0,12,2,12,18
31673.28,5.99,331032.0,84.0,1,3,2,1,0,12,8,12,24
14646.15,5.99,331032.0,84.0,1,3,2,1,0,12,9,12,26
45938.47,6.99,532930.0,121.0,1,3,2,3,0,11,18,12,5
59352.08,6.99,532930.0,121.0,1,3,2,3,0,11,19,12,9
13135.67,6.99,532930.0,121.0,1,3,2,3,0,11,25,12,12
66997.41,6.99,68911.0,118.0,1,3,2,3,0,12,13,12,30
177907.32,5.99,177132.0,115.0,1,3,1,3,0,11,18,12,4
21695.74,6.99,46020.0,126.0,1,1,3,3,0,11,18,12,5
31963.75,6.99,46020.0,126.0,1,1,3,3,0,11,28,12,16
1182.0,6.99,226340.0,130.0,1,1,3,3,1,12,5,1,6
16764.31,4.99,628813.0,131.0,1,1,2,3,0,11,18,12,9
17711.96,4.99,628813.0,131.0,1,1,2,3,0,11,24,12,16
17711.96,4.99,628813.0,131.0,1,1,2,3,0,11,25,12,17
20740.3,4.99,628813.0,131.0,1,1,2,3,0,11,26,12,18
17896.97,4.99,628813.0,131.0,1,1,2,3,0,11,26,12,18
20639.7,4.99,628813.0,131.0,1,1,2,3,0,11,29,12,23
1182.0,4.99,519036.0,133.0,1,1,2,3,0,12,5,1,6
34528.5,6.99,352859.0,106.0,1,3,3,3,0,11,18,12,4
14505.0,6.99,352859.0,106.0,1,3,3,3,0,11,22,12,9
44210.0,6.99,352859.0,106.0,1,3,3,3,0,11,22,12,9
29009.99,6.99,352859.0,106.0,1,3,3,3,0,11,24,12,10
360.0,6.99,352859.0,106.0,1,3,3,3,0,11,24,1,8
17949.3,6.99,352859.0,106.0,1,3,3,3,0,11,25,12,11
22255.5,6.99,352859.0,106.0,1,3,3,3,0,11,26,12,12
17949.3,6.99,352859.0,106.0,1,3,3,3,0,11,27,12,13
29620.01,6.99,352859.0,106.0,1,3,3,3,0,11,28,12,16
29620.01,6.99,352859.0,106.0,1,3,3,3,0,11,29,12,17
22255.5,6.99,878984.0,109.0,1,3,3,3,0,12,1,12,17
17362.4,6.99,878984.0,109.0,1,3,3,3,0,12,2,12,18
17362.4,6.99,878984.0,109.0,1,3,3,3,0,12,4,12,20
29480.0,6.99,878984.0,109.0,1,3,3,3,0,12,5,12,23
44490.0,6.99,878984.0,109.0,1,3,3,3,0,12,7,12,24
29480.0,6.99,878984.0,109.0,1,3,3,3,0,12,7,12,24
18334.25,6.99,878984.0,109.0,1,3,3,3,0,12,11,12,27
29480.0,6.99,878984.0,109.0,1,3,3,3,0,12,13,12,30
44490.0,6.99,878984.0,109.0,1,3,3,3,0,12,13,12,30
22314.5,6.99,878984.0,109.0,1,3,3,3,0,12,16,1,2
11919.75,5.99,294032.0,128.0,1,2,2,2,0,11,18,12,4
13777.09,5.99,294032.0,128.0,1,2,2,2,0,11,20,12,10
34151.48,5.99,164529.0,129.0,1,2,2,2,0,12,1,12,23
303.31,5.99,164529.0,129.0,1,2,2,2,1,12,5,1,6
604.73,5.99,164529.0,129.0,1,2,2,2,1,12,5,1,6
28270.6,5.99,164529.0,129.0,1,2,2,2,0,12,5,12,23
14135.3,5.99,164529.0,129.0,1,2,2,2,0,12,6,12,23
40227.1,5.99,164529.0,129.0,1,2,2,2,0,12,8,12,24
28270.6,5.99,164529.0,129.0,1,2,2,2,0,12,9,12,26
12458.04,5.99,164529.0,129.0,1,2,2,2,0,12,9,12,26
20317.22,5.99,164529.0,129.0,1,2,2,2,0,12,12,12,30
29024.6,5.99,164529.0,129.0,1,2,2,2,0,12,15,1,2
950000.0,6.99,162875.0,133.0,1,2,2,2,1,11,18,12,31
53766.3,6.99,162875.0,133.0,1,2,2,2,0,11,25,12,17
53767.61,6.99,162875.0,133.0,1,2,2,2,0,11,29,12,23
21953.88,6.99,162875.0,133.0,1,2,2,2,0,11,29,12,17
26363.88,6.99,610410.0,132.0,1,2,2,2,0,12,2,12,20
53767.61,6.99,610410.0,132.0,1,2,2,2,0,12,2,12,24
26440.59,6.99,610410.0,132.0,1,2,2,2,0,12,11,12,30
54684.79,6.99,610410.0,132.0,1,2,2,2,0,12,12,1,3
50051.0,5.99,226334.0,117.0,1,3,3,2,0,11,18,12,10
20780.82,8.99,67022.0,107.0,1,3,5,3,0,11,18,12,6
40085.5,8.99,67022.0,107.0,1,3,5,3,0,11,25,12,11
24798.77,8.99,67022.0,107.0,1,3,5,3,0,11,25,12,13
20124.25,8.99,67022.0,107.0,1,3,5,3,0,11,27,12,13
17260.45,8.99,154211.0,111.0,1,3,5,3,0,12,2,12,20
40151.52,8.99,154211.0,111.0,1,3,5,3,0,12,9,12,27
19250.71,5.99,494641.0,114.0,1,1,1,3,0,11,18,12,5
19750.67,5.99,494641.0,114.0,1,1,1,3,0,11,26,12,13
39692.8,5.99,94282.0,109.0,1,1,1,3,0,12,6,12,23
35097.1,6.99,356152.0,102.0,1,2,1,2,0,11,18,12,4
21132.05,6.99,356152.0,102.0,1,2,1,2,0,11,28,12,16
21778.25,6.99,587802.0,112.0,1,2,1,2,0,12,3,12,19
1182.0,6.99,587802.0,112.0,1,2,1,2,0,12,5,1,6
14555.8,6.99,587802.0,112.0,1,2,1,2,0,12,9,12,26
31281.4,6.99,217640.0,115.0,1,1,3,1,0,11,18,12,4
71954.7,11.99,288645.0,120.0,1,2,2,2,0,11,18,12,6
75672.63,11.99,9745.0,116.0,1,2,2,2,0,12,5,12,23
59535.27,11.99,9745.0,116.0,1,2,2,2,0,12,6,12,24
79882.43,11.99,9745.0,116.0,1,2,2,2,0,12,12,12,30
32057.7,6.99,325711.0,134.0,1,3,2,1,0,11,18,12,4
33603.7,4.99,165273.0,109.0,1,1,2,1,0,11,18,12,9
33604.1,4.99,165273.0,109.0,1,1,2,1,0,11,24,12,16
46793.79,4.99,1184482.0,115.0,1,1,2,1,0,12,8,12,30
39741.52,11.99,180721.0,106.0,1,1,4,1,0,11,18,12,13
13262.96,11.99,466826.0,105.0,1,1,4,1,0,12,13,1,7
22485.27,11.99,466826.0,105.0,1,1,4,1,0,12,16,1,10
33559.7,5.99,247906.0,109.0,1,3,4,1,0,11,18,12,4
57921.3,5.99,247906.0,109.0,1,3,4,1,0,11,19,12,5
58598.0,5.99,410807.0,116.0,1,3,4,1,0,12,5,12,23
33694.19,5.99,410807.0,116.0,1,3,4,1,0,12,11,12,27
39432.0,5.99,499133.0,107.0,1,2,3,2,0,11,18,12,4
53582.51,5.99,499133.0,107.0,1,2,3,2,0,11,22,12,9
113735.31,5.99,499133.0,107.0,1,2,3,2,0,11,27,12,13
29946.61,5.99,192751.0,104.0,1,3,1,1,0,11,18,12,6
28053.97,5.99,192751.0,104.0,1,3,1,1,0,11,21,12,9
36684.59,5.99,484193.0,101.0,1,3,1,1,0,12,1,12,19
20135.67,5.99,484193.0,101.0,1,3,1,1,0,12,3,12,23
19515.82,6.99,124278.0,110.0,1,1,3,2,0,11,18,12,5
19565.95,6.99,124278.0,110.0,1,1,3,2,0,11,19,12,6
19365.61,6.99,124278.0,110.0,1,1,3,2,0,11,26,12,13
18177.48,6.99,124278.0,110.0,1,1,3,2,0,11,28,12,16
19158.51,6.99,251159.0,118.0,1,1,3,2,0,12,1,12,18
17689.6,6.99,251159.0,118.0,1,1,3,2,0,12,2,12,19
19008.25,6.99,251159.0,118.0,1,1,3,2,0,12,3,12,20
19659.36,6.99,251159.0,118.0,1,1,3,2,0,12,3,12,20
18093.14,6.99,251159.0,118.0,1,1,3,2,0,12,8,12,26
15751.93,6.99,251159.0,118.0,1,1,3,2,0,12,8,12,26
17842.71,6.99,251159.0,118.0,1,1,3,2,0,12,15,1,2
43444.45,5.99,232358.0,113.0,1,2,2,1,0,11,18,12,12
67288.3,5.99,232358.0,113.0,1,2,2,1,0,11,28,12,23
49697.3,8.99,340744.0,124.0,1,1,2,3,0,11,18,12,3
16942.5,8.99,121308.0,126.0,1,1,2,3,0,12,3,12,18
25790.0,4.99,244490.0,122.0,1,1,3,3,0,11,18,12,30
26276.3,4.99,146994.0,120.0,1,1,3,3,0,12,1,1,14
79952.7,4.99,146994.0,120.0,1,1,3,3,1,12,5,1,14
117923.96,4.99,146994.0,120.0,1,1,3,3,1,12,6,1,14
13213.15,4.99,146994.0,120.0,1,1,3,3,1,12,6,1,14
26426.3,4.99,146994.0,120.0,1,1,3,3,1,12,9,1,14
36996.82,4.99,146994.0,120.0,1,1,3,3,1,12,9,1,14
61642.07,4.99,146994.0,120.0,1,1,3,3,1,12,9,1,14
36996.82,4.99,146994.0,120.0,1,1,3,3,1,12,9,1,14
26426.3,4.99,146994.0,120.0,1,1,3,3,1,12,11,1,14
36996.82,4.99,146994.0,120.0,1,1,3,3,1,12,11,1,14
63423.12,4.99,146994.0,120.0,1,1,3,3,1,12,11,1,14
36996.82,4.99,146994.0,120.0,1,1,3,3,1,12,11,1,14
26426.3,4.99,146994.0,120.0,1,1,3,3,1,12,12,1,14
36996.82,4.99,146994.0,120.0,1,1,3,3,1,12,12,1,14
64608.72,4.99,146994.0,120.0,1,1,3,3,1,12,13,1,14
26920.3,4.99,146994.0,120.0,1,1,3,3,1,12,13,1,14
37688.42,4.99,146994.0,120.0,1,1,3,3,1,12,13,1,14
37688.42,4.99,146994.0,120.0,1,1,3,3,1,12,15,1,14
100527.55,6.99,127391.0,128.0,1,3,3,3,0,11,19,12,5
103258.9,6.99,425418.0,120.0,1,3,3,3,0,12,6,12,26
61320.94,5.99,531355.0,105.0,1,1,1,2,0,11,19,12,9
83682.46,5.99,531355.0,105.0,1,1,1,2,0,11,22,12,12
34698.22,5.99,531355.0,105.0,1,1,1,2,0,11,26,12,16
64756.19,5.99,145200.0,111.0,1,1,1,2,0,12,9,12,30
58600.88,5.99,145200.0,111.0,1,1,1,2,0,12,14,1,6
39534.6,5.99,145200.0,111.0,1,1,1,2,0,12,16,1,6
53790.22,5.99,145200.0,111.0,1,1,1,2,0,12,16,1,6
103944.0,4.99,107777.0,67.0,1,2,1,2,0,11,19,12,23
80944.0,4.99,107777.0,67.0,1,2,1,2,0,11,20,12,23
102129.0,4.99,107777.0,67.0,1,2,1,2,0,11,22,12,24
103494.0,4.99,107777.0,67.0,1,2,1,2,0,11,27,12,30
101919.0,4.99,254556.0,69.0,1,2,1,2,0,12,1,1,2
103494.0,4.99,254556.0,69.0,1,2,1,2,0,12,2,1,3
103494.0,4.99,254556.0,69.0,1,2,1,2,0,12,3,1,6
105558.0,4.99,254556.0,69.0,1,2,1,2,0,12,8,1,9
105558.0,4.99,254556.0,69.0,1,2,1,2,0,12,9,1,10
52779.0,4.99,254556.0,69.0,1,2,1,2,0,12,9,1,10
1726.0,4.99,254556.0,69.0,1,2,1,2,0,12,11,1,13
105558.0,4.99,254556.0,69.0,1,2,1,2,0,12,16,1,17
20613.64,6.99,322930.0,103.0,1,1,2,3,0,11,19,12,9
20623.99,6.99,322930.0,103.0,1,1,2,3,0,11,24,12,12
24061.32,6.99,322930.0,103.0,1,1,2,3,0,11,24,12,12
20613.64,6.99,322930.0,103.0,1,1,2,3,0,11,27,12,16
42081.11,6.99,77264.0,98.0,1,1,2,3,0,12,8,12,26
34977.7,6.99,77264.0,98.0,1,1,2,3,0,12,12,12,30
37281.935,6.99,77264.0,98.0,1,1,2,3,0,12,15,1,2
